wadept,Keycode,Date,Hour,Label
Fort Collins,12S230,5/11/2012,13,1
Fort Collins,12S230,5/11/2012,14,1
Fort Collins,12S230,5/11/2012,15,1
Fort Collins,12S230,5/11/2012,16,1
Fort Collins,12S230,5/11/2012,17,1
Fort Collins,12S230,5/11/2012,18,1
Fort Collins,12S230,5/11/2012,19,1
Fort Collins,12S230,5/11/2012,20,1
Fort Collins,12S230,5/11/2012,21,1
Fort Collins,12S230,5/11/2012,22,1
Fort Collins,12S230,5/11/2012,23,1
Fort Collins,12S230,5/13/2012,0,2
Fort Collins,12S230,5/13/2012,1,3
Fort Collins,12S230,5/13/2012,2,2
Fort Collins,12S230,5/13/2012,3,2
Fort Collins,12S230,5/13/2012,4,2
Fort Collins,12S230,5/13/2012,5,2
Fort Collins,12S230,5/13/2012,6,2
Fort Collins,12S230,5/13/2012,7,2
Fort Collins,12S230,5/13/2012,8,2
Fort Collins,12S230,5/13/2012,9,2
Fort Collins,12S230,5/13/2012,10,2
Fort Collins,12S230,5/13/2012,11,4
Fort Collins,12S230,5/13/2012,12,4
Fort Collins,12S230,5/13/2012,13,4
Fort Collins,12S230,5/13/2012,14,4
Fort Collins,12S230,5/13/2012,15,4
Fort Collins,12S230,5/13/2012,16,4
Fort Collins,12S230,5/13/2012,17,4
Fort Collins,12S230,5/13/2012,18,4
Fort Collins,12S230,5/13/2012,19,4
Fort Collins,12S230,5/13/2012,20,4
Fort Collins,12S230,5/13/2012,21,4
Fort Collins,12S230,5/13/2012,22,4
Fort Collins,12S230,5/13/2012,23,4
Fort Collins,12S230,5/14/2012,0,1
Fort Collins,12S230,5/14/2012,1,3
Fort Collins,12S230,5/14/2012,2,4
Fort Collins,12S230,5/14/2012,3,4
Fort Collins,12S230,5/14/2012,4,1
Fort Collins,12S230,5/14/2012,5,1
Fort Collins,12S230,5/14/2012,6,4
Fort Collins,12S230,5/14/2012,7,1
Fort Collins,12S230,5/14/2012,8,1
Fort Collins,12S230,5/14/2012,9,1
Fort Collins,12S230,5/14/2012,10,1
Fort Collins,12S230,5/14/2012,11,1
Fort Collins,12S230,5/14/2012,12,1
Fort Collins,12S230,5/14/2012,13,4
Fort Collins,12S230,5/14/2012,14,4
Fort Collins,12S230,5/14/2012,15,4
Fort Collins,12S230,5/14/2012,16,4
Fort Collins,12S230,5/14/2012,17,4
Fort Collins,12S230,5/14/2012,18,4
Fort Collins,12S230,5/14/2012,19,1
Fort Collins,12S230,5/14/2012,20,4
Fort Collins,12S230,5/14/2012,21,4
Fort Collins,12S230,5/14/2012,22,4
Fort Collins,12S230,5/14/2012,23,4
Fort Collins,12S232,3/28/2012,0,2
Fort Collins,12S232,3/28/2012,1,2
Fort Collins,12S232,3/28/2012,2,3
Fort Collins,12S232,3/28/2012,3,3
Fort Collins,12S232,3/28/2012,4,3
Fort Collins,12S232,3/28/2012,5,3
Fort Collins,12S232,3/28/2012,6,2
Fort Collins,12S232,3/28/2012,7,3
Fort Collins,12S232,3/28/2012,8,3
Fort Collins,12S232,3/28/2012,9,3
Fort Collins,12S232,3/28/2012,10,3
Fort Collins,12S232,3/28/2012,11,3
Fort Collins,12S232,3/28/2012,12,3
Fort Collins,12S232,3/28/2012,13,3
Fort Collins,12S232,3/28/2012,14,3
Fort Collins,12S232,3/28/2012,15,3
Fort Collins,12S232,3/28/2012,16,3
Fort Collins,12S232,3/28/2012,17,1
Fort Collins,12S232,3/28/2012,18,1
Fort Collins,12S232,3/28/2012,19,1
Fort Collins,12S232,3/28/2012,20,1
Fort Collins,12S232,3/28/2012,21,1
Fort Collins,12S232,3/28/2012,22,1
Fort Collins,12S232,3/28/2012,23,1
Fort Collins,12S234,4/1/2012,0,4
Fort Collins,12S234,4/1/2012,1,4
Fort Collins,12S234,4/1/2012,2,1
Fort Collins,12S234,4/1/2012,3,4
Fort Collins,12S234,4/1/2012,4,4
Fort Collins,12S234,4/1/2012,5,4
Fort Collins,12S234,4/1/2012,6,4
Fort Collins,12S234,4/1/2012,7,1
Fort Collins,12S234,4/1/2012,8,1
Fort Collins,12S234,4/1/2012,9,1
Fort Collins,12S234,4/1/2012,10,1
Fort Collins,12S234,4/1/2012,11,1
Fort Collins,12S234,4/1/2012,12,1
Fort Collins,12S234,4/1/2012,13,1
Fort Collins,12S234,4/1/2012,14,1
Fort Collins,12S234,4/1/2012,15,3
Fort Collins,12S234,4/1/2012,16,1
Fort Collins,12S234,4/1/2012,17,1
Fort Collins,12S234,4/1/2012,18,1
Fort Collins,12S234,4/1/2012,19,1
Fort Collins,12S234,4/1/2012,20,1
Fort Collins,12S234,4/1/2012,21,4
Fort Collins,12S234,4/1/2012,22,1
Fort Collins,12S234,4/1/2012,23,1
Fort Collins,12S234,4/2/2012,0,3
Fort Collins,12S234,4/2/2012,1,3
Fort Collins,12S234,4/2/2012,2,3
Fort Collins,12S234,4/2/2012,3,4
Fort Collins,12S234,4/2/2012,4,4
Fort Collins,12S234,4/2/2012,5,4
Fort Collins,12S234,4/2/2012,6,4
Fort Collins,12S234,4/2/2012,7,4
Fort Collins,12S234,4/2/2012,8,4
Fort Collins,12S234,4/2/2012,9,4
Fort Collins,12S234,4/2/2012,10,4
Fort Collins,12S234,4/2/2012,11,4
Fort Collins,12S234,4/2/2012,12,4
Fort Collins,12S234,4/2/2012,13,4
Fort Collins,12S234,4/2/2012,14,4
Fort Collins,12S234,4/2/2012,15,4
Fort Collins,12S234,4/2/2012,16,4
Fort Collins,12S234,4/2/2012,17,4
Fort Collins,12S234,4/2/2012,18,4
Fort Collins,12S234,4/2/2012,19,4
Fort Collins,12S234,4/2/2012,20,4
Fort Collins,12S234,4/2/2012,21,4
Fort Collins,12S234,4/2/2012,22,4
Fort Collins,12S234,4/2/2012,23,4
Fort Collins,12S234,4/3/2012,0,1
Fort Collins,12S234,4/3/2012,1,1
Fort Collins,12S234,4/3/2012,2,1
Fort Collins,12S234,4/3/2012,3,1
Fort Collins,12S234,4/3/2012,4,1
Fort Collins,12S234,4/3/2012,5,1
Fort Collins,12S234,4/3/2012,6,2
Fort Collins,12S234,4/3/2012,7,1
Fort Collins,12S234,4/3/2012,8,1
Fort Collins,12S234,4/3/2012,9,1
Fort Collins,12S234,4/3/2012,10,1
Fort Collins,12S234,4/3/2012,11,1
Fort Collins,12S234,4/3/2012,12,1
Fort Collins,12S234,4/3/2012,13,1
Fort Collins,12S234,4/3/2012,14,1
Fort Collins,12S234,4/3/2012,15,1
Fort Collins,12S234,4/3/2012,16,1
Fort Collins,12S234,4/3/2012,17,1
Fort Collins,12S234,4/3/2012,18,1
Fort Collins,12S234,4/3/2012,19,1
Fort Collins,12S234,4/3/2012,20,1
Fort Collins,12S234,4/3/2012,21,1
Fort Collins,12S234,4/3/2012,22,1
Fort Collins,12S234,4/3/2012,23,1
Fort Collins,12S234,4/4/2012,0,3
Fort Collins,12S234,4/4/2012,1,3
Fort Collins,12S234,4/4/2012,2,3
Fort Collins,12S234,4/4/2012,3,4
Fort Collins,12S234,4/4/2012,4,4
Fort Collins,12S234,4/4/2012,5,4
Fort Collins,12S234,4/4/2012,6,4
Fort Collins,12S234,4/4/2012,7,4
Fort Collins,12S234,4/4/2012,8,4
Fort Collins,12S234,4/4/2012,9,4
Fort Collins,12S234,4/4/2012,10,4
Fort Collins,12S234,4/4/2012,11,4
Fort Collins,12S234,4/4/2012,12,4
Fort Collins,12S234,4/4/2012,13,4
Fort Collins,12S234,4/4/2012,14,4
Fort Collins,12S234,4/4/2012,15,4
Fort Collins,12S234,4/4/2012,16,4
Fort Collins,12S234,4/4/2012,17,4
Fort Collins,12S234,4/4/2012,18,4
Fort Collins,12S234,4/4/2012,19,4
Fort Collins,12S234,4/4/2012,20,4
Fort Collins,12S234,4/4/2012,21,4
Fort Collins,12S234,4/4/2012,22,4
Fort Collins,12S234,4/4/2012,23,4
Fort Collins,12S236,3/31/2012,0,4
Fort Collins,12S236,3/31/2012,1,4
Fort Collins,12S236,3/31/2012,2,4
Fort Collins,12S236,3/31/2012,3,4
Fort Collins,12S236,3/31/2012,4,4
Fort Collins,12S236,3/31/2012,5,4
Fort Collins,12S236,3/31/2012,6,4
Fort Collins,12S236,3/31/2012,7,4
Fort Collins,12S236,3/31/2012,8,4
Fort Collins,12S236,3/31/2012,9,4
Fort Collins,12S236,3/31/2012,10,4
Fort Collins,12S236,3/31/2012,11,4
Fort Collins,12S236,3/31/2012,12,4
Fort Collins,12S236,3/31/2012,13,4
Fort Collins,12S236,3/31/2012,14,4
Fort Collins,12S236,3/31/2012,15,4
Fort Collins,12S236,3/31/2012,16,3
Fort Collins,12S236,3/31/2012,17,4
Fort Collins,12S236,3/31/2012,18,4
Fort Collins,12S236,3/31/2012,19,1
Fort Collins,12S236,3/31/2012,20,4
Fort Collins,12S236,3/31/2012,21,4
Fort Collins,12S236,3/31/2012,22,4
Fort Collins,12S236,3/31/2012,23,4
Fort Collins,12S237,3/28/2012,0,3
Fort Collins,12S237,3/28/2012,1,4
Fort Collins,12S237,3/28/2012,2,4
Fort Collins,12S237,3/28/2012,3,4
Fort Collins,12S237,3/28/2012,4,4
Fort Collins,12S237,3/28/2012,5,4
Fort Collins,12S237,3/28/2012,6,4
Fort Collins,12S237,3/28/2012,7,4
Fort Collins,12S237,3/28/2012,8,4
Fort Collins,12S237,3/28/2012,9,3
Fort Collins,12S237,3/28/2012,10,3
Fort Collins,12S237,3/28/2012,11,3
Fort Collins,12S237,3/28/2012,12,3
Fort Collins,12S237,3/28/2012,13,1
Fort Collins,12S237,3/28/2012,14,1
Fort Collins,12S237,3/28/2012,15,4
Fort Collins,12S237,3/28/2012,16,1
Fort Collins,12S237,3/28/2012,17,1
Fort Collins,12S237,3/28/2012,18,1
Fort Collins,12S237,3/28/2012,19,4
Fort Collins,12S237,3/28/2012,20,4
Fort Collins,12S237,3/28/2012,21,4
Fort Collins,12S237,3/28/2012,22,4
Fort Collins,12S237,3/28/2012,23,1
Fort Collins,12S239,3/24/2012,0,4
Fort Collins,12S239,3/24/2012,1,4
Fort Collins,12S239,3/24/2012,2,4
Fort Collins,12S239,3/24/2012,3,4
Fort Collins,12S239,3/24/2012,4,4
Fort Collins,12S239,3/24/2012,5,4
Fort Collins,12S239,3/24/2012,6,4
Fort Collins,12S239,3/24/2012,7,3
Fort Collins,12S239,3/24/2012,8,4
Fort Collins,12S239,3/24/2012,9,3
Fort Collins,12S239,3/24/2012,10,3
Fort Collins,12S239,3/24/2012,11,3
Fort Collins,12S239,3/24/2012,12,3
Fort Collins,12S239,3/24/2012,13,3
Fort Collins,12S239,3/24/2012,14,3
Fort Collins,12S239,3/24/2012,15,3
Fort Collins,12S239,3/24/2012,16,3
Fort Collins,12S239,3/24/2012,17,4
Fort Collins,12S239,3/24/2012,18,3
Fort Collins,12S239,3/24/2012,19,1
Fort Collins,12S239,3/24/2012,20,1
Fort Collins,12S239,3/24/2012,21,1
Fort Collins,12S239,3/24/2012,22,4
Fort Collins,12S239,3/24/2012,23,4
Fort Collins,12S240,3/31/2012,0,4
Fort Collins,12S240,3/31/2012,1,4
Fort Collins,12S240,3/31/2012,2,4
Fort Collins,12S240,3/31/2012,3,4
Fort Collins,12S240,3/31/2012,4,4
Fort Collins,12S240,3/31/2012,5,4
Fort Collins,12S240,3/31/2012,6,4
Fort Collins,12S240,3/31/2012,7,1
Fort Collins,12S240,3/31/2012,8,1
Fort Collins,12S240,3/31/2012,9,4
Fort Collins,12S240,3/31/2012,10,4
Fort Collins,12S240,3/31/2012,11,4
Fort Collins,12S240,3/31/2012,12,4
Fort Collins,12S240,3/31/2012,13,4
Fort Collins,12S240,3/31/2012,14,4
Fort Collins,12S240,3/31/2012,15,4
Fort Collins,12S240,3/31/2012,16,4
Fort Collins,12S240,3/31/2012,17,4
Fort Collins,12S240,3/31/2012,18,3
Fort Collins,12S240,3/31/2012,19,1
Fort Collins,12S240,3/31/2012,20,1
Fort Collins,12S240,3/31/2012,21,1
Fort Collins,12S240,3/31/2012,22,4
Fort Collins,12S240,3/31/2012,23,4
Fort Collins,12S240,4/1/2012,0,3
Fort Collins,12S240,4/1/2012,1,3
Fort Collins,12S240,4/1/2012,2,3
Fort Collins,12S240,4/1/2012,3,3
Fort Collins,12S240,4/1/2012,4,3
Fort Collins,12S240,4/1/2012,5,4
Fort Collins,12S240,4/1/2012,6,4
Fort Collins,12S240,4/1/2012,7,4
Fort Collins,12S240,4/1/2012,8,3
Fort Collins,12S240,4/1/2012,9,3
Fort Collins,12S240,4/1/2012,10,3
Fort Collins,12S240,4/1/2012,11,3
Fort Collins,12S240,4/1/2012,12,3
Fort Collins,12S240,4/1/2012,13,2
Fort Collins,12S240,4/1/2012,14,2
Fort Collins,12S240,4/1/2012,15,4
Fort Collins,12S240,4/1/2012,16,2
Fort Collins,12S240,4/1/2012,17,4
Fort Collins,12S240,4/1/2012,18,4
Fort Collins,12S240,4/1/2012,19,1
Fort Collins,12S240,4/1/2012,20,4
Fort Collins,12S240,4/1/2012,21,4
Fort Collins,12S240,4/1/2012,22,1
Fort Collins,12S240,4/1/2012,23,4
Fort Collins,12S240,4/7/2012,0,4
Fort Collins,12S240,4/7/2012,1,4
Fort Collins,12S240,4/7/2012,2,4
Fort Collins,12S240,4/7/2012,3,4
Fort Collins,12S240,4/7/2012,4,4
Fort Collins,12S240,4/7/2012,5,4
Fort Collins,12S240,4/7/2012,6,4
Fort Collins,12S240,4/7/2012,7,1
Fort Collins,12S240,4/7/2012,8,1
Fort Collins,12S240,4/7/2012,9,1
Fort Collins,12S240,4/7/2012,10,1
Fort Collins,12S240,4/7/2012,11,1
Fort Collins,12S240,4/7/2012,12,4
Fort Collins,12S240,4/7/2012,13,4
Fort Collins,12S240,4/7/2012,14,1
Fort Collins,12S240,4/7/2012,15,3
Fort Collins,12S240,4/7/2012,16,1
Fort Collins,12S240,4/7/2012,17,4
Fort Collins,12S240,4/7/2012,18,4
Fort Collins,12S240,4/7/2012,19,1
Fort Collins,12S240,4/7/2012,20,4
Fort Collins,12S240,4/7/2012,21,4
Fort Collins,12S240,4/7/2012,22,4
Fort Collins,12S240,4/7/2012,23,4
Fort Collins,12S240,4/8/2012,0,4
Fort Collins,12S240,4/8/2012,1,4
Fort Collins,12S240,4/8/2012,2,4
Fort Collins,12S240,4/8/2012,3,4
Fort Collins,12S240,4/8/2012,4,4
Fort Collins,12S240,4/8/2012,5,4
Fort Collins,12S240,4/8/2012,6,4
Fort Collins,12S240,4/8/2012,7,4
Fort Collins,12S240,4/8/2012,8,3
Fort Collins,12S240,4/8/2012,9,3
Fort Collins,12S240,4/8/2012,10,3
Fort Collins,12S240,4/8/2012,11,3
Fort Collins,12S240,4/8/2012,12,3
Fort Collins,12S240,4/8/2012,13,3
Fort Collins,12S240,4/8/2012,14,4
Fort Collins,12S240,4/8/2012,15,3
Fort Collins,12S240,4/8/2012,16,1
Fort Collins,12S240,4/8/2012,17,1
Fort Collins,12S240,4/8/2012,18,1
Fort Collins,12S240,4/8/2012,19,1
Fort Collins,12S240,4/8/2012,20,1
Fort Collins,12S240,4/8/2012,21,1
Fort Collins,12S240,4/8/2012,22,4
Fort Collins,12S240,4/8/2012,23,4
Fort Collins,12S240,4/9/2012,0,4
Fort Collins,12S240,4/9/2012,1,4
Fort Collins,12S240,4/9/2012,2,4
Fort Collins,12S240,4/9/2012,3,4
Fort Collins,12S240,4/9/2012,4,4
Fort Collins,12S240,4/9/2012,5,4
Fort Collins,12S240,4/9/2012,6,4
Fort Collins,12S240,4/9/2012,7,4
Fort Collins,12S240,4/9/2012,8,4
Fort Collins,12S240,4/9/2012,9,3
Fort Collins,12S240,4/9/2012,10,1
Fort Collins,12S240,4/9/2012,11,1
Fort Collins,12S240,4/9/2012,12,1
Fort Collins,12S240,4/9/2012,13,1
Fort Collins,12S240,4/9/2012,14,1
Fort Collins,12S240,4/9/2012,15,1
Fort Collins,12S240,4/9/2012,16,4
Fort Collins,12S240,4/9/2012,17,1
Fort Collins,12S240,4/9/2012,18,1
Fort Collins,12S240,4/9/2012,19,1
Fort Collins,12S240,4/9/2012,20,1
Fort Collins,12S240,4/9/2012,21,1
Fort Collins,12S240,4/9/2012,22,4
Fort Collins,12S240,4/9/2012,23,1
Fort Collins,12S243,3/24/2012,0,4
Fort Collins,12S243,3/24/2012,1,4
Fort Collins,12S243,3/24/2012,2,4
Fort Collins,12S243,3/24/2012,3,1
Fort Collins,12S243,3/24/2012,4,4
Fort Collins,12S243,3/24/2012,5,1
Fort Collins,12S243,3/24/2012,6,4
Fort Collins,12S243,3/24/2012,7,1
Fort Collins,12S243,3/24/2012,8,1
Fort Collins,12S243,3/24/2012,9,1
Fort Collins,12S243,3/24/2012,10,4
Fort Collins,12S243,3/24/2012,11,1
Fort Collins,12S243,3/24/2012,12,4
Fort Collins,12S243,3/24/2012,13,4
Fort Collins,12S243,3/24/2012,14,1
Fort Collins,12S243,3/24/2012,15,3
Fort Collins,12S243,3/24/2012,16,1
Fort Collins,12S243,3/24/2012,17,4
Fort Collins,12S243,3/24/2012,18,1
Fort Collins,12S243,3/24/2012,19,1
Fort Collins,12S243,3/24/2012,20,4
Fort Collins,12S243,3/24/2012,21,1
Fort Collins,12S243,3/24/2012,22,1
Fort Collins,12S243,3/24/2012,23,1
Fort Collins,12S243,3/25/2012,0,1
Fort Collins,12S243,3/25/2012,1,4
Fort Collins,12S243,3/25/2012,2,4
Fort Collins,12S243,3/25/2012,3,1
Fort Collins,12S243,3/25/2012,4,4
Fort Collins,12S243,3/25/2012,5,4
Fort Collins,12S243,3/25/2012,6,2
Fort Collins,12S243,3/25/2012,7,1
Fort Collins,12S243,3/25/2012,8,1
Fort Collins,12S243,3/25/2012,9,1
Fort Collins,12S243,3/25/2012,10,4
Fort Collins,12S243,3/25/2012,11,1
Fort Collins,12S243,3/25/2012,12,1
Fort Collins,12S243,3/25/2012,13,1
Fort Collins,12S243,3/25/2012,14,1
Fort Collins,12S243,3/25/2012,15,1
Fort Collins,12S243,3/25/2012,16,1
Fort Collins,12S243,3/25/2012,17,4
Fort Collins,12S243,3/25/2012,18,1
Fort Collins,12S243,3/25/2012,19,1
Fort Collins,12S243,3/25/2012,20,4
Fort Collins,12S243,3/25/2012,21,1
Fort Collins,12S243,3/25/2012,22,1
Fort Collins,12S243,3/25/2012,23,1
Fort Collins,12S243,3/26/2012,0,1
Fort Collins,12S243,3/26/2012,1,1
Fort Collins,12S243,3/26/2012,2,4
Fort Collins,12S243,3/26/2012,3,1
Fort Collins,12S243,3/26/2012,4,1
Fort Collins,12S243,3/26/2012,5,1
Fort Collins,12S243,3/26/2012,6,4
Fort Collins,12S243,3/26/2012,7,1
Fort Collins,12S243,3/26/2012,8,1
Fort Collins,12S243,3/26/2012,9,1
Fort Collins,12S243,3/26/2012,10,1
Fort Collins,12S243,3/26/2012,11,1
Fort Collins,12S243,3/26/2012,12,1
Fort Collins,12S243,3/26/2012,13,1
Fort Collins,12S243,3/26/2012,14,1
Fort Collins,12S243,3/26/2012,15,1
Fort Collins,12S243,3/26/2012,16,1
Fort Collins,12S243,3/26/2012,17,1
Fort Collins,12S243,3/26/2012,18,3
Fort Collins,12S243,3/26/2012,19,1
Fort Collins,12S243,3/26/2012,20,1
Fort Collins,12S243,3/26/2012,21,1
Fort Collins,12S243,3/26/2012,22,1
Fort Collins,12S243,3/26/2012,23,4
Fort Collins,12S243,3/27/2012,0,1
Fort Collins,12S243,3/27/2012,1,1
Fort Collins,12S243,3/27/2012,2,4
Fort Collins,12S243,3/27/2012,3,4
Fort Collins,12S243,3/27/2012,4,4
Fort Collins,12S243,3/27/2012,5,1
Fort Collins,12S243,3/27/2012,6,4
Fort Collins,12S243,3/27/2012,7,1
Fort Collins,12S243,3/27/2012,8,1
Fort Collins,12S243,3/27/2012,9,1
Fort Collins,12S243,3/27/2012,10,1
Fort Collins,12S243,3/27/2012,11,1
Fort Collins,12S243,3/27/2012,12,1
Fort Collins,12S243,3/27/2012,13,1
Fort Collins,12S243,3/27/2012,14,1
Fort Collins,12S243,3/27/2012,15,1
Fort Collins,12S243,3/27/2012,16,3
Fort Collins,12S243,3/27/2012,17,1
Fort Collins,12S243,3/27/2012,18,1
Fort Collins,12S243,3/27/2012,19,1
Fort Collins,12S243,3/27/2012,20,4
Fort Collins,12S243,3/27/2012,21,4
Fort Collins,12S243,3/27/2012,22,4
Fort Collins,12S243,3/27/2012,23,4
Fort Collins,12S243,3/31/2012,0,4
Fort Collins,12S243,3/31/2012,1,1
Fort Collins,12S243,3/31/2012,2,1
Fort Collins,12S243,3/31/2012,3,4
Fort Collins,12S243,3/31/2012,4,4
Fort Collins,12S243,3/31/2012,5,4
Fort Collins,12S243,3/31/2012,6,4
Fort Collins,12S243,3/31/2012,7,1
Fort Collins,12S243,3/31/2012,8,1
Fort Collins,12S243,3/31/2012,9,1
Fort Collins,12S243,3/31/2012,10,4
Fort Collins,12S243,3/31/2012,11,4
Fort Collins,12S243,3/31/2012,12,1
Fort Collins,12S243,3/31/2012,13,1
Fort Collins,12S243,3/31/2012,14,1
Fort Collins,12S243,3/31/2012,15,1
Fort Collins,12S243,3/31/2012,16,1
Fort Collins,12S243,3/31/2012,17,3
Fort Collins,12S243,3/31/2012,18,4
Fort Collins,12S243,3/31/2012,19,1
Fort Collins,12S243,3/31/2012,20,4
Fort Collins,12S243,3/31/2012,21,1
Fort Collins,12S243,3/31/2012,22,1
Fort Collins,12S243,3/31/2012,23,1
Fort Collins,12S243,4/1/2012,0,4
Fort Collins,12S243,4/1/2012,1,1
Fort Collins,12S243,4/1/2012,2,1
Fort Collins,12S243,4/1/2012,3,4
Fort Collins,12S243,4/1/2012,4,1
Fort Collins,12S243,4/1/2012,5,4
Fort Collins,12S243,4/1/2012,6,4
Fort Collins,12S243,4/1/2012,7,3
Fort Collins,12S243,4/1/2012,8,1
Fort Collins,12S243,4/1/2012,9,1
Fort Collins,12S243,4/1/2012,10,4
Fort Collins,12S243,4/1/2012,11,4
Fort Collins,12S243,4/1/2012,12,4
Fort Collins,12S243,4/1/2012,13,4
Fort Collins,12S243,4/1/2012,14,4
Fort Collins,12S243,4/1/2012,15,4
Fort Collins,12S243,4/1/2012,16,4
Fort Collins,12S243,4/1/2012,17,4
Fort Collins,12S243,4/1/2012,18,4
Fort Collins,12S243,4/1/2012,19,1
Fort Collins,12S243,4/1/2012,20,4
Fort Collins,12S243,4/1/2012,21,4
Fort Collins,12S243,4/1/2012,22,1
Fort Collins,12S243,4/1/2012,23,4
Fort Collins,12S243,4/2/2012,0,4
Fort Collins,12S243,4/2/2012,1,4
Fort Collins,12S243,4/2/2012,2,4
Fort Collins,12S243,4/2/2012,3,4
Fort Collins,12S243,4/2/2012,4,4
Fort Collins,12S243,4/2/2012,5,4
Fort Collins,12S243,4/2/2012,6,4
Fort Collins,12S243,4/2/2012,7,4
Fort Collins,12S243,4/2/2012,8,4
Fort Collins,12S243,4/2/2012,9,4
Fort Collins,12S243,4/2/2012,10,4
Fort Collins,12S243,4/2/2012,11,4
Fort Collins,12S243,4/2/2012,12,4
Fort Collins,12S243,4/2/2012,13,4
Fort Collins,12S243,4/2/2012,14,1
Fort Collins,12S243,4/2/2012,15,1
Fort Collins,12S243,4/2/2012,16,1
Fort Collins,12S243,4/2/2012,17,3
Fort Collins,12S243,4/2/2012,18,1
Fort Collins,12S243,4/2/2012,19,4
Fort Collins,12S243,4/2/2012,20,1
Fort Collins,12S243,4/2/2012,21,1
Fort Collins,12S243,4/2/2012,22,1
Fort Collins,12S243,4/2/2012,23,4
Fort Collins,12S246,3/31/2012,0,1
Fort Collins,12S246,3/31/2012,1,1
Fort Collins,12S246,3/31/2012,2,4
Fort Collins,12S246,3/31/2012,3,4
Fort Collins,12S246,3/31/2012,4,4
Fort Collins,12S246,3/31/2012,5,4
Fort Collins,12S246,3/31/2012,6,4
Fort Collins,12S246,3/31/2012,7,1
Fort Collins,12S246,3/31/2012,8,1
Fort Collins,12S246,3/31/2012,9,1
Fort Collins,12S246,3/31/2012,10,3
Fort Collins,12S246,3/31/2012,11,1
Fort Collins,12S246,3/31/2012,12,1
Fort Collins,12S246,3/31/2012,13,1
Fort Collins,12S246,3/31/2012,14,1
Fort Collins,12S246,3/31/2012,15,1
Fort Collins,12S246,3/31/2012,16,1
Fort Collins,12S246,3/31/2012,17,1
Fort Collins,12S246,3/31/2012,18,1
Fort Collins,12S246,3/31/2012,19,1
Fort Collins,12S246,3/31/2012,20,1
Fort Collins,12S246,3/31/2012,21,1
Fort Collins,12S246,3/31/2012,22,1
Fort Collins,12S246,3/31/2012,23,1
Fort Collins,12S246,4/1/2012,0,1
Fort Collins,12S246,4/1/2012,1,4
Fort Collins,12S246,4/1/2012,2,4
Fort Collins,12S246,4/1/2012,3,1
Fort Collins,12S246,4/1/2012,4,4
Fort Collins,12S246,4/1/2012,5,1
Fort Collins,12S246,4/1/2012,6,4
Fort Collins,12S246,4/1/2012,7,1
Fort Collins,12S246,4/1/2012,8,1
Fort Collins,12S246,4/1/2012,9,1
Fort Collins,12S246,4/1/2012,10,1
Fort Collins,12S246,4/1/2012,11,1
Fort Collins,12S246,4/1/2012,12,1
Fort Collins,12S246,4/1/2012,13,1
Fort Collins,12S246,4/1/2012,14,1
Fort Collins,12S246,4/1/2012,15,1
Fort Collins,12S246,4/1/2012,16,1
Fort Collins,12S246,4/1/2012,17,3
Fort Collins,12S246,4/1/2012,18,1
Fort Collins,12S246,4/1/2012,19,1
Fort Collins,12S246,4/1/2012,20,1
Fort Collins,12S246,4/1/2012,21,1
Fort Collins,12S246,4/1/2012,22,1
Fort Collins,12S246,4/1/2012,23,1
Fort Collins,12S246,4/7/2012,0,1
Fort Collins,12S246,4/7/2012,1,1
Fort Collins,12S246,4/7/2012,2,4
Fort Collins,12S246,4/7/2012,3,4
Fort Collins,12S246,4/7/2012,4,1
Fort Collins,12S246,4/7/2012,5,1
Fort Collins,12S246,4/7/2012,6,4
Fort Collins,12S246,4/7/2012,7,4
Fort Collins,12S246,4/7/2012,8,1
Fort Collins,12S246,4/7/2012,9,1
Fort Collins,12S246,4/7/2012,10,1
Fort Collins,12S246,4/7/2012,11,4
Fort Collins,12S246,4/7/2012,12,1
Fort Collins,12S246,4/7/2012,13,1
Fort Collins,12S246,4/7/2012,14,3
Fort Collins,12S246,4/7/2012,15,1
Fort Collins,12S246,4/7/2012,16,1
Fort Collins,12S246,4/7/2012,17,1
Fort Collins,12S246,4/7/2012,18,1
Fort Collins,12S246,4/7/2012,19,1
Fort Collins,12S246,4/7/2012,20,1
Fort Collins,12S246,4/7/2012,21,1
Fort Collins,12S246,4/7/2012,22,1
Fort Collins,12S246,4/7/2012,23,1
Fort Collins,12S246,4/8/2012,0,4
Fort Collins,12S246,4/8/2012,1,4
Fort Collins,12S246,4/8/2012,2,4
Fort Collins,12S246,4/8/2012,3,4
Fort Collins,12S246,4/8/2012,4,4
Fort Collins,12S246,4/8/2012,5,1
Fort Collins,12S246,4/8/2012,6,4
Fort Collins,12S246,4/8/2012,7,1
Fort Collins,12S246,4/8/2012,8,1
Fort Collins,12S246,4/8/2012,9,1
Fort Collins,12S246,4/8/2012,10,1
Fort Collins,12S246,4/8/2012,11,1
Fort Collins,12S246,4/8/2012,12,1
Fort Collins,12S246,4/8/2012,13,1
Fort Collins,12S246,4/8/2012,14,1
Fort Collins,12S246,4/8/2012,15,3
Fort Collins,12S246,4/8/2012,16,1
Fort Collins,12S246,4/8/2012,17,1
Fort Collins,12S246,4/8/2012,18,1
Fort Collins,12S246,4/8/2012,19,1
Fort Collins,12S246,4/8/2012,20,1
Fort Collins,12S246,4/8/2012,21,1
Fort Collins,12S246,4/8/2012,22,1
Fort Collins,12S246,4/8/2012,23,1
